idx,cluster
3796,0
3797,0
3798,0
3801,0
3802,3
3804,3
3805,0
3810,0
3811,0
3812,0
3813,3
3814,0
3817,0
3818,0
3819,0
3821,0
3822,0
3823,0
3828,0
3831,3
3832,3
3833,0
3834,0
3838,0
3839,3
3844,0
3847,0
3850,0
3852,3
3856,0
3857,0
3858,0
3862,0
3863,0
3864,0
3865,1
3866,2
3867,0
3868,0
3869,0
3870,0
3872,0
3873,0
3875,0
3876,3
3877,3
3879,0
3880,0
3881,0
3886,3
3887,2
3892,0
3894,0
3898,0
3900,0
3903,3
3906,3
3911,0
3913,3
3914,3
3918,0
3921,0
3922,0
3923,0
3926,0
3927,0
3931,0
3932,0
3934,0
3935,0
3936,0
3937,3
3940,2
3941,0
3944,0
3945,0
3946,0
3950,0
3952,0
3953,0
3955,0
3957,0
3961,0
3962,0
3965,0
3966,0
3967,0
3973,0
3974,0
3975,3
3977,0
3978,0
3981,0
3983,0
3989,3
3990,0
3995,0
3996,0
3999,0
4000,3
4004,0
4010,0
4013,0
4015,0
4016,0
4017,0
4019,0
4021,0
4022,0
4023,0
4024,0
4026,0
4027,0
4028,0
4032,0
4033,0
4037,0
4038,0
4041,0
4044,0
4045,0
4047,0
4051,0
4054,0
4055,0
4057,0
4058,0
4062,3
4063,0
4064,0
4065,0
4067,0
4070,0
4076,3
4079,0
4081,3
4082,3
4083,3
4084,0
4085,0
4086,0
4087,0
4088,0
4089,3
4090,0
4091,0
4092,0
4094,0
4095,0
4097,0
4098,0
4099,0
4100,0
4101,0
4103,0
4104,0
4107,0
4109,0
4111,0
4112,0
4115,0
4119,0
4121,0
4122,3
4124,0
4126,0
4127,0
4129,0
4130,0
4135,0
4136,0
4139,0
4143,0
4144,0
4146,0
4150,0
4152,0
4157,0
4159,0
4160,0
4162,0
4163,0
4164,0
4165,0
4166,3
4168,0
4169,0
4170,0
4171,0
4172,3
4173,0
4174,0
4175,0
4177,0
4178,0
4182,0
4184,0
4189,0
4190,0
4192,0
4194,3
4197,0
4198,0
4199,0
4201,0
4203,0
4204,0
4205,0
4206,0
4208,0
4209,0
4211,0
4212,0
4216,3
4217,0
4218,0
4220,0
4221,0
4222,0
4223,0
4226,0
4228,0
4230,0
4231,0
4232,0
4236,0
4238,0
4239,0
4243,0
4244,3
4246,0
4247,0
4251,0
4252,0
4253,0
4255,0
4257,0
4260,0
4263,0
4265,0
4270,0
4271,0
4272,3
4273,0
4275,0
4280,0
4281,3
4283,0
4285,0
4287,0
4288,0
4290,0
4294,0
4295,0
4296,0
4299,0
4301,0
4303,0
4304,0
4308,0
4309,0
4310,0
4312,0
4320,0
4324,0
4329,0
4331,3
4332,0
4333,2
4334,0
4337,2
4338,0
4342,0
4345,0
4346,0
4348,0
4349,0
4351,0
4354,0
4355,0
4357,0
4358,0
4359,0
4360,0
4362,0
4364,0
4365,0
4367,0
4369,0
4370,0
4371,3
4373,0
4375,0
4376,0
4377,0
4378,0
4379,0
4380,0
4384,0
4386,0
4388,0
4393,0
4394,0
4397,0
4398,0
4399,0
4402,0
4403,0
4404,0
4406,0
4407,0
4408,0
4410,0
4411,0
4412,0
4416,0
4417,0
4422,0
4423,0
4426,0
4427,0
4429,0
4432,0
4434,0
4436,0
4437,0
4438,0
4439,0
4441,2
4443,0
4444,0
4445,0
4447,0
4448,0
4449,0
4452,3
4453,0
4454,0
4455,0
4456,0
4457,0
4459,0
4460,0
4461,0
4462,0
4465,0
4467,0
4470,0
4474,0
4475,0
4476,0
4482,0
4483,0
4484,0
4485,0
4486,0
4488,0
4493,0
4494,0
4499,0
4501,0
4502,0
4505,0
4509,0
4510,0
4511,0
4512,0
4514,0
4518,0
4519,0
4522,0
4523,0
4525,0
4527,0
4528,0
4529,0
4531,0
4532,0
4533,0
4535,3
4539,0
4540,0
4541,0
4542,0
4543,0
4548,0
4549,0
4551,0
4556,0
4564,0
4565,0
4567,0
4572,0
4573,3
4574,0
4580,0
4582,0
4588,0
4589,0
4590,0
4591,0
4592,3
4594,0
4599,0
4602,2
4603,0
4605,0
4607,0
4610,0
4612,0
4613,0
4614,0
4615,0
4618,0
4619,0
4620,0
4624,0
4626,0
4627,0
4630,0
4631,0
4632,0
4634,0
4635,0
4636,0
4637,0
4638,0
4641,0
4642,0
4643,0
4646,0
4647,0
4648,0
4649,0
4651,0
4653,0
4655,0
4656,0
4659,0
4661,3
4664,0
4667,0
4675,0
4676,0
4677,0
4678,0
4683,0
4686,3
4687,0
4688,0
4690,0
4691,0
4692,0
4693,0
4694,0
4695,0
4696,0
4699,0
4700,0
4701,0
4702,0
4703,0
4704,0
4705,0
4707,0
4708,0
4715,0
4717,0
4719,0
4720,0
4722,0
4724,0
4726,0
4727,0
4730,0
4734,0
4738,0
4742,0
4744,0
4746,0
4747,0
